"obs","words","count"
13437,"이용자층",1
13438,"sbi스미신넷뱅크",1
13439,"금융전업",1
13440,"더재팬넷뱅크",1
13441,"슈왑과",1
13442,"실명거래",1
13443,"장창민black0419",1
13444,"찰스",1
13445,"졸업생",1
13446,"육아용품",1
13447,"대등",1
13448,"딥러닝",1
13449,"딥러닝을",1
13450,"모바일폰과",1
13451,"싸이",1
13452,"아냥",1
13453,"자처",1
13454,"좌표",1
13455,"추론",1
13456,"전언",1
13457,"전조",1
13458,"농후",1
13459,"최우선적",1
13460,"중심가",1
13461,"배시",1
13462,"블리드",1
13463,"제1호에",1
13464,"제2항에",1
13465,"제3호에",1
13466,"제7호에",1
13467,"진국",1
13468,"현오석",1
13469,"홍익",1
13470,"mhchung",1
13471,"공공재",1
13472,"사재기",1
13473,"숙원",1
13474,"실토",1
13475,"여럿",1
13476,"책값",1
13477,"김은경미래창조과학부는",1
13478,"박창욱종업원",1
13479,"안받아",1
13480,"바겐",1
13481,"봉착",1
13482,"분석자료",1
13483,"연구조사",1
13484,"주원인",1
13485,"지루",1
13486,"출구",1
13487,"야권",1
13488,"난이",1
13489,"유관단체",1
13490,"출품",1
13491,"화훼",1
13492,"계장",1
13493,"금일",1
13494,"생일",1
13495,"최호",1
13496,"사중",1
13497,"future",1
13498,"out",1
13499,"롯데는",1
13500,"애플워치는",1
13501,"어댑터",1
13502,"우측",1
13503,"극성",1
13504,"케이몰24에",1
13505,"yej",1
13506,"여주",1
13507,"이연",1
13508,"충남",1
13509,"국제전기통신",1
13510,"박창욱삼성전자가",1
13511,"삼성월렛은",1
13512,"신응",1
13513,"원석",1
13514,"월렛에서",1
13515,"홍원표",1
13516,"블루오션인",1
13517,"삼성월렛을",1
13518,"델타",1
13519,"미터",1
13520,"사업자등록",1
13521,"신념",1
13522,"일침",1
13523,"상승폭",1
13524,"전필",1
13525,"소울",1
13526,"안정감",1
13527,"sk브로드밴드",1
13528,"무상증자",1
13529,"주라",1
13530,"보였",1
13531,"소셜네트워크서비스인",1
13532,"가입자인증모듈에서",1
13533,"무통장입금",1
13534,"이용대금",1
13535,"주성호12월부터",1
13536,"콘텐츠제공사업자들은",1
13537,"콘텐츠제공자가",1
13538,"거짓말",1
13539,"양대근bigroot",1
13540,"ygmoon",1
13541,"키이스트",1
13542,"토리",1
13543,"뉴욕거래소에",1
13544,"돌려놨다",1
13545,"축구단",1
13546,"블룸버그통신",1
13547,"방수",1
13548,"2대주주로",1
13549,"대성창투",1
13550,"바른손이앤에이",1
13551,"밸런타인데이",1
13552,"빈방",1
13553,"요란",1
13554,"자극적",1
13555,"2대주주",1
13556,"모바일폰",1
13557,"인증모듈까지",1
13558,"임용",1
13559,"케이지이니시스와",1
13560,"b2c보다",1
13561,"hmgp",1
13562,"니즈",1
13563,"면대",1
13564,"소모",1
13565,"핵심요소",1
13566,"스위트",1
13567,"심덕",1
13568,"박씨",1
13569,"생수",1
13570,"도망",1
13571,"비어",1
13572,"교과",1
13573,"것인가를",1
13574,"국가전략",1
13575,"소비량",1
13576,"실속",1
13577,"오산",1
13578,"조립",1
13579,"이서",1
13580,"간사",1
13581,"당과",1
13582,"소위",1
13583,"자본이동",1
13584,"장준우sowhat",1
13585,"크라우드펀딩법",1
13586,"쌍방",1
13587,"윌비스",1
13588,"mba",1
13589,"유승호usho",1
13590,"미스터",1
13591,"생존법",1
13592,"어떨까요",1
13593,"였다면",1
13594,"도쿄에서",1
13595,"개팀",1
13596,"박인",1
13597,"안개",1
13598,"엄마",1
13599,"에스컬레이터",1
13600,"엑소더스",1
13601,"올인",1
13602,"융기",1
13603,"재활용",1
13604,"정정",1
13605,"출제",1
13606,"자성",1
13607,"수입업체",1
13608,"임시국회",1
13609,"lucho",1
13610,"법안심사소위",1
13611,"객관식",1
13612,"경품",1
13613,"당첨자",1
13614,"중심축",1
13615,"밑천",1
13616,"도둑",1
13617,"영등포구",1
13618,"전시장",1
13619,"정화",1
13620,"철공",1
13621,"방법론",1
13622,"다목적",1
13623,"용액",1
13624,"날짜",1
13625,"단위별",1
13626,"대리인",1
13627,"속성",1
13628,"싼값",1
13629,"진품",1
13630,"효시",1
13631,"손끝",1
13632,"즉석",1
13633,"체결식",1
13634,"권도",1
13635,"환경개선",1
13636,"경제전문지",1
13637,"김진",1
13638,"판시",1
13639,"아류",1
13640,"컴퓨터공학과",1
13641,"경매회사",1
13642,"듀얼",1
13643,"로비",1
13644,"asia",1
13645,"corp",1
13646,"east",1
13647,"financial",1
13648,"joint",1
13649,"multi",1
13650,"network",1
13651,"over",1
13652,"sec",1
13653,"securities",1
13654,"source",1
13655,"south",1
13656,"stock",1
13657,"관할권",1
13658,"배너",1
13659,"사본",1
13660,"세네갈",1
13661,"아웃렛",1
13662,"에콰도르",1
13663,"카시",1
13664,"포맷",1
13665,"프랑스에서",1
13666,"한대",1
13667,"기술업체",1
13668,"보이",1
13669,"소셜게임",1
13670,"신규서비스",1
13671,"편향",1
13672,"미하",1
13673,"산책",1
13674,"셀러들이",1
13675,"시적",1
13676,"책방",1
13677,"친밀",1
13678,"통신산업",1
13679,"단호",1
13680,"등산",1
13681,"부임",1
13682,"소박",1
13683,"우린",1
13684,"우연",1
13685,"이화",1
13686,"잔뼈",1
13687,"한단",1
13688,"행정고시",1
13689,"김씨처럼",1
13690,"무역역조",1
13691,"구의",1
13692,"소매업자",1
13693,"호시탐탐",1
13694,"고충",1
13695,"과학고",1
13696,"김정훈",1
13697,"부산대학교",1
13698,"실로",1
13699,"원배",1
13700,"유소년",1
13701,"공모자",1
13702,"부담감",1
13703,"본성",1
13704,"씁쓸",1
13705,"후선",1
13706,"여행지",1
13707,"장거리",1
13708,"갤러리아",1
13709,"모드",1
13710,"스텔저는",1
13711,"영업전략",1
13712,"옴니채널을",1
13713,"벼룩시장",1
13714,"변칙적",1
13715,"행하",1
13716,"강은구egkang",1
13717,"만금",1
13718,"조진",1
13719,"종자",1
13720,"참관",1
13721,"3자배정",1
13722,"공동투자",1
13723,"자금줄",1
13724,"콘텐츠사업",1
13725,"핑안보험",1
13726,"기업계",1
13727,"구심점이",1
13728,"유전자",1
13729,"3인방",1
13730,"눈초리",1
13731,"보스",1
13732,"싸늘",1
13733,"출동",1
13734,"선사",1
13735,"sjpar",1
13736,"남은돈",1
13737,"뱅크월렛카카오로",1
13738,"앞단",1
13739,"위아",1
13740,"중제",1
13741,"집합",1
13742,"고로",1
13743,"선구자",1
13744,"송혜영기자",1
13745,"받자",1
13746,"직매장",1
13747,"베이징대",1
13748,"반열",1
13749,"허수아비",1
13750,"웨닉",1
13751,"경제범죄",1
13752,"소회",1
13753,"광열",1
13754,"국제상",1
13755,"학술대회",1
13756,"갤럭시아컴즈도",1
13757,"모바일금융으로",1
13758,"알라딘과",1
13759,"엠틱",1
13760,"오프라인용",1
13761,"하나월렛통장",1
13762,"명쾌",1
13763,"본말",1
13764,"시대조류",1
13765,"실기",1
13766,"전도",1
13767,"트위터를",1
13768,"경기회복",1
13769,"도널드",1
13770,"타성",1
13771,"홍구",1
13772,"오랜만",1
13773,"낙찰",1
13774,"싱가폴",1
13775,"공정거래위원장",1
13776,"각분야",1
13777,"도서시장",1
13778,"미묘",1
13779,"소비자편익",1
13780,"옹호",1
13781,"핏줄",1
13782,"한국대학",1
13783,"한기",1
13784,"화문",1
13785,"겨자먹기",1
13786,"로또",1
13787,"리뷰",1
13788,"사고자",1
13789,"희박",1
13790,"쥬니퍼",1
13791,"희소식",1
13792,"인몰",1
13793,"노정동dong2",1
13794,"고호",1
13795,"공정위로",1
13796,"집행유예",1
13797,"로엔엔터테인먼트",1
13798,"당할까봐",1
13799,"셀러로",1
13800,"종합온라인",1
13801,"hisabisa",1
13802,"렬기",1
13803,"박재",1
13804,"소성",1
13805,"은상",1
13806,"종합평가",1
13807,"댓글과",1
13808,"돈빼내",1
13809,"동공",1
13810,"디아즈",1
13811,"라즈베리피",1
13812,"블랙햇유럽",1
13813,"비센티",1
13814,"암스테르담에서",1
13815,"앨버슨과",1
13816,"엔시큐어",1
13817,"우리뱅크월렛카카오통장에",1
13818,"찬사",1
13819,"카스퍼스키랩",1
13820,"경과기간",1
13821,"송장",1
13822,"신공",1
13823,"줄임말",1
13824,"총판",1
13825,"태반",1
13826,"정체기",1
13827,"절호",1
13828,"타오바오몰",1
13829,"12월5일까지",1
13830,"사전협의",1
13831,"무조건",1
13832,"희석",1
13833,"사기사",1
13834,"송기영금융감독원은",1
13835,"5영업일씩",1
13836,"네이버비즈니스플랫폼에",1
13837,"고소득층",1
13838,"톈진",1
13839,"게이츠는",1
13840,"무적",1
13841,"평온",1
13842,"ceoseo",1
13843,"블루칩",1
13844,"아치",1
13845,"난타전",1
13846,"양립",1
13847,"크라우드펀딩까지",1
13848,"adolfkim",1
13849,"수재",1
13850,"graphics",1
13851,"ktlee777",1
13852,"격리",1
13853,"절대다수",1
13854,"조지",1
13855,"수요일",1
13856,"오타",1
13857,"이로",1
13858,"종의",1
13859,"주모",1
13860,"홍콩시장",1
13861,"화처",1
13862,"갤럭시노트3",1
13863,"갤럭시노트4뿐",1
13864,"결전",1
13865,"민상",1
13866,"블루벌드",1
13867,"트랜드가",1
13868,"팔로업을",1
13869,"제값",1
13870,"횡포",1
13871,"옥션에",1
13872,"일괄성",1
13873,"컨버전즈추진부장은",1
13874,"리브",1
13875,"10년단위로",1
13876,"lbg",1
13877,"mp3다운로드",1
13878,"금융ott가",1
13879,"금융ott를",1
13880,"기존사업자",1
13881,"디커플링이라고도",1
13882,"모니타이즈는",1
13883,"싼걸로",1
13884,"연결음",1
13885,"음반판매",1
13886,"조금더",1
13887,"집에와서까지",1
13888,"라이브플렉스",1
13889,"웹보드",1
13890,"이건",1
13891,"이루",1
13892,"발각",1
13893,"삼성sds와",1
13894,"항공우주",1
13895,"후회",1
13896,"무늬",1
13897,"창립총회",1
13898,"졸속",1
13899,"회기",1
13900,"예림",1
13901,"추위",1
13902,"한파",1
13903,"대시",1
13904,"민간부문",1
13905,"연금",1
13906,"확장세",1
13907,"이동통신3사",1
13908,"통업",1
13909,"하경",1
13910,"아직",1
13911,"전자산업",1
13912,"중국제",1
13913,"여성복",1
13914,"문화콘텐츠와",1
13915,"미래형",1
13916,"성장력",1
13917,"국광",1
13918,"절감효과",1
13919,"기본조건",1
13920,"다음해",1
13921,"컨벤션센터",1
13922,"한국산업",1
13923,"산둥성",1
13924,"글라스",1
13925,"파격",1
13926,"형상",1
13927,"금리인상",1
13928,"트랜드",1
13929,"강당",1
13930,"최재홍",1
13931,"건설업체",1
13932,"번창",1
13933,"외손",1
13934,"홍준표",1
13935,"고윤",1
13936,"성희",1
13937,"철도공사",1
13938,"한호",1
13939,"aol",1
13940,"분석가",1
13941,"o2o에서",1
13942,"부왕",1
13943,"삼성월렛에",1
13944,"설립허가",1
13945,"수행하느냐가",1
13946,"왕푸징백화점과",1
13947,"페널티",1
13948,"레일",1
13949,"위엄",1
13950,"맥아",1
13951,"무언가",1
13952,"부주의",1
13953,"스파이",1
13954,"아홉",1
13955,"여덟",1
13956,"비명",1
13957,"외신기자",1
13958,"핀잔",1
13959,"균형점",1
13960,"파일럿",1
13961,"쓰느냐가",1
13962,"장에",1
13963,"착실",1
13964,"싱가포르로",1
13965,"어느",1
13966,"사상최대",1
13967,"cti",1
13968,"sts",1
13969,"진해",1
13970,"귀결",1
13971,"역외",1
13972,"징지",1
13973,"기지개",1
13974,"공휴일",1
13975,"양일간",1
13976,"웃돈",1
13977,"김다운kdw",1
13978,"드레",1
13979,"후드",1
13980,"가속화해",1
13981,"중차대",1
13982,"극과",1
13983,"일체화",1
13984,"먼트는",1
13985,"이준희",1
13986,"폐쇄성",1
13987,"7천210억달러원으로",1
13988,"기업관계자",1
13989,"소이",1
13990,"약383조원이죠",1
13991,"어쨋든",1
13992,"잖아요",1
13993,"테크니크",1
13994,"밥그릇",1
13995,"bankwallet",1
13996,"ubitouch",1
13997,"모바일전자결제",1
13998,"아이워치에서",1
13999,"아이폰6과",1
14000,"액정표시장치",1
14001,"중소규모",1
14002,"home",1
14003,"ssg닷컴",1
14004,"your",1
14005,"게이",1
14006,"구두",1
14007,"더존",1
14008,"이도",1
14009,"진상",1
14010,"쿠웨이트",1
14011,"황소",1
14012,"개점",1
14013,"대입수학능력시험",1
14014,"룰렛",1
14015,"비성",1
14016,"선주문",1
14017,"쪼개",1
14018,"ssm",1
14019,"누굴",1
14020,"중국건설은행장은",1
14021,"캐나다에",1
14022,"통화스와프도",1
14023,"티엔궈리",1
14024,"홍장",1
14025,"데이팅",1
14026,"맹하경kt는",1
14027,"서프라이즈를",1
14028,"dmc",1
14029,"oil",1
14030,"바클레이즈도",1
14031,"통신업자",1
14032,"선풍",1
14033,"예고편",1
14034,"위러바오도",1
14035,"유비쿼터스",1
14036,"인텨넷",1
14037,"주서",1
14038,"진출설",1
14039,"탄센트를",1
14040,"비관론",1
14041,"기대주",1
14042,"먼저",1
14043,"보호대상",1
14044,"성형",1
14045,"정문",1
14046,"역풍",1
14047,"역공",1
14048,"온도차",1
14049,"완성품",1
14050,"boazhoon",1
14051,"학자",1
14052,"눈엣가시",1
14053,"않았",1
14054,"제3조가",1
14055,"stari",1
14056,"김현진기자",1
14057,"타오바오몰이",1
14058,"육가공",1
14059,"비공식",1
14060,"테크놀로지스는",1
14061,"무언",1
14062,"서너",1
14063,"롯데호텔",1
14064,"격주",1
14065,"점검장치",1
14066,"서명식",1
14067,"jsyoon",1
14068,"얘깁니다",1
14069,"윤진식",1
14070,"정설",1
14071,"표면화",1
14072,"나로",1
14073,"징서",1
14074,"닷컴버블",1
14075,"airinsa",1
14076,"leesang",1
14077,"국재",1
14078,"심층보도",1
14079,"파노라마",1
14080,"관대",1
14081,"뒷걸음질",1
14082,"레드오션에서",1
14083,"맹수",1
14084,"면구",1
14085,"반토막",1
14086,"성역화",1
14087,"소유제한",1
14088,"앞마당",1
14089,"종국적",1
14090,"청년층",1
14091,"초식동물",1
14092,"해외자산",1
14093,"3개시하는",1
14094,"법제화땐",1
14095,"크라우드펀딩만",1
14096,"투사",1
14097,"심산",1
14098,"김성렬",1
14099,"자연인",1
14100,"모바일홈",1
14101,"무이자할부",1
14102,"알짜배기",1
14103,"매스",1
14104,"이용기관",1
14105,"상업적",1
14106,"2월6일까지인",1
14107,"8월7일",1
14108,"bom",1
14109,"yatoya",1
14110,"공공도서관",1
14111,"김인철오는",1
14112,"김훈기지난",1
14113,"발급신청",1
14114,"촌동",1
14115,"tree",1
14116,"입용",1
14117,"하채림주민번호",1
14118,"삼륜",1
14119,"우편물",1
14120,"12월31일까지",1
14121,"가로채기",1
14122,"pys",1
14123,"자자",1
14124,"민성",1
14125,"차명",1
14126,"허위사실",1
14127,"송재",1
14128,"태평양지역",1
14129,"재진입",1
14130,"아마존닷컴은",1
14131,"페덱스",1
14132,"120만고객을",1
14133,"액티브x였지만",1
14134,"유순",1
14135,"일처리",1
14136,"전단",1
14137,"제3자인",1
14138,"토우",1
14139,"퍼스트다이렉트",1
14140,"표준화작업",1
14141,"허가제",1
14142,"기업정보",1
14143,"전설",1
14144,"류창둥",1
14145,"수송량",1
14146,"황준호rephwang",1
14147,"rje312",1
14148,"kimyg",1
14149,"총책임자",1
14150,"ems",1
14151,"일본법인",1
14152,"교육기관",1
14153,"문의전화",1
14154,"봉사",1
14155,"증권금융",1
14156,"지식정보",1
14157,"진가",1
14158,"취업난",1
14159,"칭송",1
14160,"영손",1
14161,"유머",1
14162,"중형",1
14163,"텍사스주",1
14164,"묘미",1
14165,"역경",1
14166,"포스트모던",1
14167,"한국역사",1
14168,"개혁위원회",1
14169,"수정작업",1
14170,"최종안",1
14171,"김태호",1
14172,"대권",1
14173,"사퇴",1
14174,"한나라",1
14175,"고가품",1
14176,"주화",1
14177,"수정안",1
14178,"중개사",1
14179,"화공",1
14180,"과반",1
14181,"지원자",1
14182,"고사장",1
14183,"금융기구",1
14184,"기호",1
14185,"매경test위원회",1
14186,"프로젝트성",1
14187,"doroth",1
14188,"dorothy",1
14189,"연쇄점",1
14190,"영자지",1
14191,"체험관",1
14192,"아이슬란드",1
14193,"넥슨과",1
14194,"독창적",1
14195,"셀잇에",1
14196,"시각효과",1
14197,"인큐베이팅을",1
14198,"자타",1
14199,"저술",1
14200,"소상",1
14201,"만남",1
14202,"열정적",1
14203,"증언",1
14204,"희생",1
14205,"두산건설",1
14206,"사우디",1
14207,"과반수",1
14208,"빠져들",1
14209,"유럽경제",1
14210,"희생양",1
14211,"company",1
14212,"customer",1
14213,"general",1
14214,"growth",1
14215,"june",1
14216,"popular",1
14217,"show",1
14218,"카탈로그",1
14219,"center",1
14220,"city",1
14221,"fair",1
14222,"meeting",1
14223,"그전",1
14224,"무역정책",1
14225,"85비트코인을",1
14226,"외부요인",1
14227,"요동쳤다",1
14228,"트위터에는",1
14229,"플래닛",1
14230,"디에이치엘과",1
14231,"싱가포르가",1
14232,"신인",1
14233,"chkim",1
14234,"엿새",1
14235,"텍스",1
14236,"하이쎌",1
14237,"로딩",1
14238,"콘퍼런스인",1
14239,"구조상",1
14240,"게스트",1
14241,"법치",1
14242,"언론기관",1
14243,"조례",1
14244,"펑보",1
14245,"요시",1
14246,"이토",1
14247,"불빛",1
14248,"신용시스템",1
14249,"재투자",1
14250,"중회의실",1
14251,"여의도동",1
14252,"군소",1
14253,"되짚어보면",1
14254,"밀도",1
14255,"퀀텀점프",1
14256,"3d프린팅",1
14257,"안드로이드5",1
14258,"출사",1
14259,"키포인트",1
14260,"행정적",1
14261,"ces",1
14262,"라스베이거스",1
14263,"technology",1
14264,"total",1
14265,"부대표",1
14266,"홍콩에서는",1
14267,"오르",1
14268,"시장조성",1
14269,"조정실",1
14270,"텐센트다",1
14271,"신라면세점",1
14272,"입출",1
14273,"정기적금",1
14274,"유아동용품",1
14275,"액티스x를",1
14276,"웹접근성",1
14277,"해방",1
14278,"계약체결",1
14279,"관제탑",1
14280,"job",1
14281,"방호",1
14282,"추진방안",1
14283,"호두",1
14284,"창설",1
14285,"아사히",1
14286,"반증",1
14287,"얼리버드",1
14288,"이창환goldfish",1
14289,"고유브랜드",1
14290,"은련은행이",1
14291,"사고방식",1
14292,"저명",1
14293,"kys0505",1
14294,"var",1
14295,"단기채",1
14296,"비범",1
14297,"이글루시큐리티",1
14298,"상품유통",1
14299,"여가시간",1
14300,"의료보험",1
14301,"류의",1
14302,"박승",1
14303,"장성",1
14304,"특별강연",1
14305,"팡이",1
14306,"rbc",1
14307,"골드만삭스도",1
14308,"투자자문사",1
14309,"공세적",1
14310,"hooni",1
14311,"갈라파고스로만드는",1
14312,"하이퍼텍스트마크업언어5",1
14313,"갈라파고스로",1
14314,"영전",1
14315,"전국민",1
14316,"허물",1
14317,"뱅크월렛카카오에는",1
14318,"혈맥",1
14319,"개선도",1
14320,"결정체",1
